Time,Timestamp,Elapsed Time,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
104,2018-12-03 15:26:00,00:03:45,264.14,251.49,207.44,148.39,33.23,23.38,22.23,21.05,336.15,253.36,217.17,168.06,47.36,36.47,26.21,20.14,262.76,259.91,163.57,35.26,30.21,26.19,18.48,220.1,227.61,214.73,186.41,30.56,26.76,19.43,12.04,212.78,9.96,8.45,8.87,8.11,321.96,328.12,156.8,14.55,221.06,2.22,1.37,0.5,0.45,-0.39,0.27,-0.09,1.12,0.65,2.84,0.62,0.55,19.14,3.07,1.54,1.94,0.1,22.91,20.94,18.46,18.42,20.96,18.06,17.92,20.95
105,2018-12-03 15:26:01,00:03:46,264.03,250.89,205.65,149.9,32.63,23.27,22.42,21.21,346.8,256.5,215.53,167.15,47.47,37.0,25.75,20.64,259.85,257.14,162.89,34.99,30.58,26.57,18.67,218.54,229.99,216.25,186.48,30.56,26.88,19.35,11.62,213.81,10.15,8.56,9.03,8.03,325.66,331.52,158.51,15.01,217.94,1.89,1.63,0.44,0.38,-0.21,-0.25,-0.22,1.4,2.73,1.6,-0.21,0.03,14.3,8.01,2.35,0.03,1.06,27.34,20.95,18.49,18.41,20.91,18.06,17.93,20.94
106,2018-12-03 15:26:02,00:03:47,262.8,262.68,207.18,153.01,33.2,23.45,22.54,21.13,342.57,267.96,215.68,167.72,47.14,36.92,25.49,21.01,255.22,261.14,163.61,34.88,30.51,26.15,18.52,223.82,230.75,216.59,185.45,30.94,27.22,19.62,11.23,214.53,10.11,8.68,9.1,8.26,328.62,359.87,158.93,15.12,223.26,1.89,1.2,0.41,0.51,0.24,-0.2,0.12,1.73,1.63,1.34,-0.78,-1.03,14.3,6.36,-0.06,1.94,2.01,34.73,20.96,18.49,18.42,20.95,18.06,17.95,20.96
107,2018-12-03 15:26:03,00:03:48,263.84,261.19,208.05,153.66,33.08,23.38,22.61,21.21,322.16,287.84,217.36,168.94,46.62,36.96,25.11,21.09,255.85,263.68,162.96,35.26,30.47,26.3,18.4,223.63,229.99,219.94,189.38,31.54,27.44,20.18,11.04,213.78,10.0,8.95,9.03,8.42,341.69,371.47,157.33,15.24,226.71,2.09,1.57,0.33,0.43,-0.12,-0.09,-0.28,2.05,2.58,0.85,-0.83,-0.82,17.53,6.36,1.54,0.03,1.06,21.43,20.95,18.5,18.41,20.95,18.05,17.97,20.96
108,2018-12-03 15:26:04,00:03:49,259.59,255.21,206.95,156.59,33.84,23.84,22.73,21.33,329.11,289.18,222.03,170.39,46.66,36.63,25.31,21.32,254.4,261.03,164.15,35.07,30.47,26.91,18.52,222.46,231.63,221.5,184.54,31.7,27.64,20.76,11.51,214.08,10.07,8.98,9.1,8.45,345.36,381.15,157.29,15.16,230.07,2.29,1.24,0.27,0.42,-0.16,0.21,0.29,1.96,2.94,3.11,0.36,0.41,11.07,6.36,0.74,3.85,1.06,24.38,20.94,18.51,18.41,20.9,18.04,18.0,20.94
109,2018-12-03 15:26:05,00:03:50,255.21,254.94,207.33,155.52,34.24,23.87,22.84,21.59,341.95,284.07,222.29,170.54,47.07,36.96,24.28,21.09,253.53,258.75,163.88,35.63,30.69,27.36,18.36,224.31,233.09,221.15,185.3,31.8,27.52,21.1,12.11,214.04,10.19,9.06,9.49,8.73,342.78,398.06,152.74,15.28,230.04,1.6,1.41,0.25,0.32,0.13,-0.43,-0.39,1.37,1.58,1.48,-0.7,-0.92,12.68,8.01,1.54,0.03,0.1,52.48,20.95,18.51,18.41,20.9,18.04,18.02,20.95
110,2018-12-03 15:26:06,00:03:51,255.42,256.73,211.77,155.32,34.83,23.78,22.6,21.73,340.48,280.51,221.83,171.82,47.09,37.21,23.66,21.35,251.95,258.4,164.82,35.99,30.83,27.8,18.13,223.27,232.78,221.86,185.82,31.83,27.28,21.43,12.79,214.76,10.03,9.21,9.56,8.95,339.06,387.38,152.89,15.43,227.58,2.13,1.5,0.33,0.49,0.24,-0.27,0.21,-0.27,0.54,2.62,0.53,0.27,30.44,4.72,2.35,0.03,1.06,30.3,20.95,18.5,18.4,20.92,18.04,18.03,20.95
111,2018-12-03 15:26:07,00:03:52,256.22,259.4,217.38,156.17,34.66,24.14,22.85,21.74,365.11,274.51,220.89,169.93,47.22,38.38,24.25,21.85,252.75,259.32,163.54,35.82,31.19,27.44,18.37,222.95,231.44,223.24,184.43,31.58,26.81,20.99,12.27,215.41,10.19,9.52,9.8,9.03,338.15,379.88,153.19,15.43,228.79,1.92,1.64,0.43,0.44,0.19,0.23,-0.09,1.4,0.89,2.91,0.65,0.44,11.07,3.07,-0.06,0.03,1.06,21.43,20.95,18.49,18.39,20.95,18.04,18.03,20.96
112,2018-12-03 15:26:08,00:03:53,255.27,256.43,219.83,160.68,34.61,24.69,22.87,21.61,366.76,271.15,219.51,172.17,47.35,38.82,25.02,21.04,261.75,263.07,161.01,35.36,31.21,26.9,18.58,221.07,230.81,223.76,189.14,31.91,27.09,20.44,12.52,215.34,10.27,9.18,9.53,8.77,338.3,381.04,156.19,15.28,228.45,1.99,1.34,0.31,0.42,-0.37,-0.14,-0.2,1.53,0.96,1.86,-0.38,-0.68,14.3,6.36,0.74,0.03,2.01,39.17,20.95,18.47,18.39,20.97,18.02,18.04,20.95
113,2018-12-03 15:26:09,00:03:54,253.98,254.13,219.02,154.43,34.78,24.83,23.19,21.67,357.59,263.13,217.52,171.08,48.12,38.61,25.88,20.53,265.24,264.4,160.46,35.27,31.31,26.73,18.72,224.74,234.77,224.12,188.06,31.89,27.46,20.2,11.89,216.86,10.0,8.76,9.19,8.23,337.2,386.99,155.81,15.21,230.0,1.85,1.41,0.5,0.54,-0.19,-0.27,-0.3,2.99,2.13,1.04,-1.12,-1.09,14.3,6.36,2.35,3.85,0.1,22.91,20.95,18.46,18.38,20.93,18.02,18.05,20.95
114,2018-12-03 15:26:10,00:03:55,256.29,253.22,218.1,154.04,35.59,24.48,23.3,21.74,346.91,263.08,217.28,170.35,47.66,38.15,26.58,20.71,265.9,263.61,162.36,35.11,31.22,26.49,18.36,224.99,233.36,222.29,188.7,32.59,27.82,19.77,11.81,216.48,10.04,8.88,9.23,8.47,344.97,384.67,157.45,15.36,230.27,1.67,1.46,0.36,0.41,-0.24,-0.09,-0.52,2.31,1.42,2.44,0.29,0.21,14.3,8.01,2.35,0.03,0.1,34.73,20.95,18.47,18.39,20.9,18.02,18.04,20.95
115,2018-12-03 15:26:11,00:03:56,264.74,257.04,217.46,152.6,36.42,24.29,23.53,21.89,362.82,259.35,218.2,169.02,48.07,37.97,27.16,20.91,263.63,261.63,161.49,35.22,31.11,26.27,18.48,222.04,233.06,220.66,188.51,32.26,27.9,19.85,11.58,217.42,10.15,8.87,9.29,8.49,336.5,370.81,156.91,15.47,233.59,2.21,1.41,0.34,0.45,-0.16,-0.48,-0.32,1.46,-0.46,1.19,-0.74,-1.0,12.68,6.36,1.54,3.85,1.06,33.26,20.96,18.45,18.39,20.96,18.01,18.04,20.96
116,2018-12-03 15:26:12,00:03:57,264.77,259.28,217.07,152.03,35.41,24.25,23.45,21.81,351.94,258.78,219.14,170.58,47.99,38.79,27.53,21.2,269.73,262.26,159.31,35.85,31.22,26.6,18.25,222.18,232.34,220.81,186.6,32.29,27.9,20.18,12.04,218.6,10.08,9.03,9.3,8.57,337.64,365.69,155.85,15.32,237.18,1.76,1.37,0.34,0.45,-0.31,-0.47,-0.43,1.57,1.02,1.93,-0.14,-0.11,17.53,6.36,2.35,1.94,1.06,22.91,20.95,18.45,18.38,20.96,17.99,18.04,20.95
117,2018-12-03 15:26:13,00:03:58,261.23,260.56,213.81,152.11,35.49,24.22,23.72,21.93,354.67,259.35,220.14,170.01,48.22,38.83,27.31,20.91,269.7,262.38,160.38,36.91,31.79,26.16,18.29,221.05,230.83,223.55,191.64,32.71,27.56,20.49,12.08,219.52,10.15,9.03,9.38,8.54,340.48,352.6,155.85,15.24,237.64,2.22,1.43,0.37,0.35,0.16,-0.35,-0.13,1.33,0.93,2.02,0.05,-0.34,17.53,4.72,1.54,0.03,2.01,19.95,20.95,18.45,18.37,20.97,17.97,18.03,20.95
118,2018-12-03 15:26:14,00:03:59,259.02,261.75,212.58,150.7,35.07,24.51,23.79,22.12,353.25,260.32,221.19,169.17,48.85,39.5,26.24,20.37,274.27,266.89,163.12,36.98,32.2,26.04,17.83,221.69,230.18,224.03,184.8,32.85,27.78,20.0,11.85,220.29,10.13,9.08,9.39,8.7,338.78,350.14,156.32,15.18,240.1,1.96,1.43,-0.14,0.43,-0.24,-0.38,-0.5,2.08,1.8,2.51,0.53,0.31,9.45,6.36,0.74,0.03,1.06,28.82,20.96,18.43,18.36,20.94,17.95,18.04,20.95
119,2018-12-03 15:26:15,00:04:00,262.68,263.31,213.57,151.45,34.73,24.62,24.24,22.07,321.53,257.92,221.68,168.36,49.54,39.72,26.47,20.52,272.66,267.18,163.64,36.93,32.6,26.79,17.48,223.39,230.06,224.79,187.43,33.0,27.82,20.45,11.95,219.93,10.15,9.03,9.53,8.65,335.01,346.08,157.94,15.24,240.01,1.99,1.38,0.33,0.48,-0.62,0.15,-0.4,1.77,0.53,2.96,1.0,0.78,19.14,6.36,2.35,1.94,1.06,36.21,20.95,18.43,18.35,20.94,17.94,18.04,20.95
120,2018-12-03 15:26:16,00:04:01,263.44,260.86,213.58,154.08,35.22,24.94,24.51,22.31,318.9,257.07,221.35,170.2,49.41,40.21,26.25,20.94,268.7,265.92,163.39,37.02,32.69,27.55,18.1,225.38,229.17,224.49,190.61,32.75,27.68,21.1,11.7,219.98,10.2,9.15,9.5,8.69,331.62,335.88,161.1,15.44,234.21,1.77,1.52,0.37,0.37,-0.33,-0.37,-0.44,1.86,1.62,2.72,0.91,0.97,15.91,6.36,2.35,0.03,0.1,19.95,20.94,18.45,18.35,20.93,17.94,18.04,20.95
121,2018-12-03 15:26:17,00:04:02,261.23,262.16,215.06,156.01,35.48,25.42,24.77,22.5,351.65,253.28,220.74,168.71,49.73,40.13,26.21,21.13,267.46,269.53,162.81,37.01,32.57,28.34,18.29,226.09,230.9,226.19,190.22,32.55,27.9,20.15,12.23,219.44,10.54,9.14,9.61,8.77,327.31,324.66,160.95,15.36,229.13,2.02,1.49,0.39,0.56,0.22,-0.27,-0.28,1.35,2.19,1.54,-0.26,-0.51,11.07,4.72,0.74,0.03,0.1,27.34,20.96,18.45,18.34,20.97,17.94,18.03,20.95
122,2018-12-03 15:26:18,00:04:03,260.63,260.89,217.98,156.05,35.48,25.65,24.92,22.72,339.84,257.96,219.56,168.33,49.62,39.5,26.17,20.98,268.58,268.08,162.81,36.83,32.76,28.19,18.29,225.98,233.02,226.23,190.95,33.19,28.01,20.15,12.68,220.39,10.31,9.26,9.8,8.8,325.51,338.61,161.02,15.28,226.14,1.77,1.02,0.4,0.38,-0.39,0.15,-0.2,1.34,2.07,1.52,-0.42,-0.25,14.3,3.07,1.54,0.03,1.06,30.3,20.95,18.43,18.34,20.96,17.95,18.04,20.95
123,2018-12-03 15:26:19,00:04:04,263.54,261.56,220.07,153.61,36.0,25.68,24.84,22.41,344.32,260.87,222.89,169.73,49.36,40.02,26.09,20.82,267.23,265.13,163.95,36.63,32.83,28.26,18.17,223.96,232.45,225.62,184.87,32.92,28.15,20.71,13.18,221.83,10.42,9.17,9.72,8.8,320.75,337.33,158.13,15.24,227.61,1.88,1.36,0.44,0.48,-0.21,-0.09,-0.45,-0.7,1.53,1.51,-0.47,-0.65,14.3,4.72,1.54,3.85,0.1,27.34,20.95,18.45,18.32,20.92,17.97,18.02,20.95
124,2018-12-03 15:26:20,00:04:05,270.25,260.81,218.89,152.18,36.38,25.87,25.04,22.42,338.74,258.9,223.39,171.49,49.4,40.84,26.21,20.86,266.27,262.93,163.57,36.83,32.61,28.34,18.36,222.64,233.09,224.57,186.1,33.04,28.73,21.1,13.3,223.54,10.38,9.29,9.91,8.84,318.78,328.57,156.19,15.32,225.8,2.07,1.38,0.4,0.35,0.16,-0.25,-0.3,3.07,1.92,2.03,-0.06,-0.32,11.07,4.72,2.35,0.03,0.1,30.3,20.95,18.44,18.32,20.91,17.96,18.02,20.95
125,2018-12-03 15:26:21,00:04:06,271.25,260.52,217.37,151.65,36.42,25.87,24.77,22.53,339.22,257.1,222.44,171.34,49.33,40.69,26.85,21.09,265.34,265.17,164.34,36.86,32.61,28.72,18.9,224.57,233.96,223.88,186.33,33.72,28.73,21.32,13.03,224.36,10.45,9.21,9.98,8.83,327.19,320.51,156.94,15.35,230.22,1.92,1.57,0.52,0.47,0.26,-0.5,-0.52,0.91,1.99,1.79,-0.71,-0.94,14.3,6.36,0.74,0.03,1.06,43.61,20.93,18.43,18.31,20.92,17.99,18.01,20.94
126,2018-12-03 15:26:22,00:04:07,271.26,259.18,214.83,153.25,35.97,26.07,24.81,22.69,344.95,267.15,223.02,171.57,50.11,40.36,27.72,21.13,267.24,264.02,161.87,36.65,32.8,29.32,19.36,228.75,235.74,223.36,186.22,34.4,29.07,21.44,13.26,223.68,10.41,9.47,9.98,9.02,323.24,320.47,160.21,15.65,230.18,1.78,1.58,0.4,0.43,0.13,-0.2,-0.22,0.57,1.27,2.14,0.2,-0.01,17.53,6.36,2.35,1.94,1.06,31.78,20.95,18.41,18.29,20.94,17.99,18.02,20.95
127,2018-12-03 15:26:23,00:04:08,266.97,259.35,213.87,153.77,35.51,26.13,24.65,22.68,367.68,267.18,224.52,171.83,50.21,40.5,28.46,21.2,267.68,260.95,159.95,36.71,32.98,29.28,19.92,228.77,235.39,223.5,187.28,34.76,29.1,22.15,13.21,219.81,10.49,9.4,9.91,8.8,319.66,314.33,159.61,15.39,226.02,1.84,1.48,0.31,0.3,-0.28,-0.2,-0.47,0.77,1.98,0.27,-1.55,-1.54,15.91,8.01,1.54,-3.79,0.1,28.82,20.95,18.4,18.3,20.91,18.01,18.01,20.95
128,2018-12-03 15:26:24,00:04:09,260.78,260.07,215.78,156.66,35.37,25.95,24.81,22.61,365.43,264.87,225.21,172.45,49.73,40.28,28.88,21.13,265.71,264.76,161.18,36.45,32.87,29.36,19.39,229.31,238.15,226.35,187.86,34.99,29.18,22.65,13.33,219.05,10.68,9.56,10.1,8.95,315.37,319.86,160.75,15.58,233.44,1.95,1.48,0.41,0.39,0.26,-0.48,-0.35,-0.74,2.38,0.96,-0.74,-1.23,19.14,4.72,1.54,0.03,0.1,22.91,20.95,18.38,18.27,20.97,18.02,18.01,20.94
129,2018-12-03 15:26:25,00:04:10,262.13,264.33,217.38,158.18,35.11,25.88,24.47,22.39,372.41,260.43,224.84,170.77,50.0,40.96,28.21,21.13,268.4,263.69,159.43,36.2,32.47,29.4,19.02,231.05,239.44,227.0,187.56,34.58,29.15,23.22,14.06,219.86,10.69,9.6,10.14,9.07,313.98,311.14,161.29,15.7,236.09,2.01,1.58,0.47,0.42,-0.19,-0.25,-0.33,0.36,1.16,1.74,-0.62,-0.64,14.3,6.36,2.35,1.94,1.06,19.95,20.94,18.39,18.26,20.91,18.02,18.0,20.94
130,2018-12-03 15:26:26,00:04:12,260.63,264.81,216.73,156.13,35.03,25.84,24.47,22.5,387.02,255.68,223.17,172.56,50.14,41.44,27.34,21.32,270.07,268.56,161.86,36.12,32.46,28.75,19.39,233.81,238.49,227.48,189.69,34.62,28.8,22.65,13.94,219.02,10.68,8.98,9.72,8.53,313.76,316.75,159.88,16.12,240.42,1.97,1.29,0.58,0.22,0.32,-0.22,-0.28,0.95,1.51,1.23,-0.64,-0.69,11.07,6.36,2.35,0.03,1.06,39.17,20.95,18.37,18.26,20.96,17.99,18.01,20.94
131,2018-12-03 15:26:27,00:04:13,256.7,264.51,215.89,156.89,34.99,25.84,24.54,22.65,344.14,252.76,221.31,174.31,50.03,41.81,27.19,21.7,271.85,269.83,160.34,36.38,32.72,28.68,19.77,235.62,238.83,224.79,186.67,34.92,28.65,21.25,13.49,218.98,10.65,8.95,9.68,8.57,316.88,329.74,160.57,16.54,239.82,1.71,1.41,0.46,0.38,-0.12,0.11,-0.09,-1.26,2.77,3.01,1.0,0.86,27.21,4.72,2.35,-1.88,0.1,31.78,20.95,18.38,18.26,20.92,17.98,17.99,20.95
132,2018-12-03 15:26:28,00:04:14,254.86,261.97,214.97,156.42,35.29,26.25,24.58,22.68,338.23,261.58,221.57,173.77,49.84,41.69,26.54,21.88,265.07,269.64,160.07,36.41,32.64,28.64,20.18,238.14,241.31,223.23,186.82,34.91,29.02,20.98,13.06,218.85,10.56,8.89,9.63,8.56,325.72,332.97,160.89,16.37,238.22,2.33,1.42,0.37,0.29,-0.46,0.15,0.05,2.59,1.56,3.12,0.88,0.65,12.68,6.36,2.35,1.94,0.1,27.34,20.94,18.38,18.26,20.94,17.95,18.0,20.95
133,2018-12-03 15:26:29,00:04:15,255.7,262.13,215.94,155.83,36.13,26.04,24.67,22.73,352.02,261.0,220.33,168.34,50.19,42.38,26.14,22.35,265.46,267.83,162.14,36.95,32.73,29.07,20.27,235.03,240.09,223.55,184.62,35.11,28.85,21.37,13.34,218.97,10.49,8.98,9.6,8.56,325.06,343.89,156.75,16.22,236.27,2.09,1.37,0.45,0.37,-0.3,-0.25,-0.32,0.33,1.55,2.44,0.7,0.55,9.45,4.72,0.74,1.94,0.1,31.78,20.95,18.37,18.26,20.89,17.94,18.0,20.95
134,2018-12-03 15:26:30,00:04:16,260.62,266.22,219.8,151.87,36.15,25.72,24.99,22.72,345.52,259.6,219.71,169.62,50.39,42.81,25.18,22.79,277.16,272.72,161.89,36.67,32.76,28.71,19.76,232.44,240.37,225.01,186.86,35.4,28.98,20.9,12.91,220.15,10.45,8.79,9.79,8.53,319.65,352.95,154.17,15.96,235.59,2.1,1.47,0.36,0.29,-0.33,-0.32,-0.45,-0.85,2.27,1.97,0.09,-0.27,17.53,9.66,1.54,0.03,0.1,27.34,20.93,18.37,18.26,20.97,17.94,18.02,20.95
135,2018-12-03 15:26:31,00:04:17,263.01,269.02,222.61,151.6,36.07,25.72,25.29,22.87,335.75,258.44,218.95,171.45,50.32,42.92,25.97,22.45,277.64,269.26,158.89,37.31,32.83,28.41,18.93,232.52,241.46,227.89,188.16,34.61,29.36,20.6,12.56,221.68,10.57,8.91,9.72,8.46,318.86,367.4,153.12,16.04,230.95,1.99,1.36,0.31,0.27,-0.34,-0.59,-0.17,-0.16,1.76,1.83,-0.12,-0.33,15.91,4.72,2.35,0.03,0.1,21.43,20.95,18.36,18.26,20.93,17.94,18.02,20.95
136,2018-12-03 15:26:32,00:04:18,260.89,270.5,223.4,154.41,36.22,25.87,25.18,23.02,349.64,271.12,219.86,173.47,50.62,43.14,26.84,22.68,276.86,268.04,159.69,37.76,32.91,28.15,18.97,234.93,242.18,228.61,191.17,34.2,29.55,20.6,12.11,221.59,10.56,8.75,9.71,8.49,318.81,358.7,153.94,16.11,232.79,1.94,1.35,0.37,0.44,-0.12,-0.37,-0.28,1.27,1.09,2.13,0.13,-0.21,11.07,6.36,1.54,0.03,1.06,36.21,20.94,18.36,18.26,20.98,17.93,18.03,20.95
137,2018-12-03 15:26:33,00:04:19,259.66,270.25,226.21,158.63,36.64,25.91,25.3,23.52,336.81,273.36,219.52,172.79,51.29,43.3,27.57,22.19,275.79,268.71,160.53,37.28,32.8,28.0,19.47,233.01,240.49,227.29,188.58,34.02,29.55,20.72,12.0,220.99,10.84,8.87,9.79,8.45,320.28,354.12,155.32,16.15,228.79,1.98,1.63,0.46,0.46,-0.19,-0.29,-0.52,0.96,1.55,0.04,-1.75,-1.39,14.3,6.36,1.54,-1.88,-0.86,36.21,20.95,18.34,18.24,20.91,17.94,18.04,20.95
138,2018-12-03 15:26:34,00:04:20,255.77,268.43,223.22,158.63,36.57,25.91,25.75,23.63,342.17,271.68,218.91,171.38,52.28,43.41,27.04,22.19,271.93,267.82,161.78,37.43,33.17,27.96,19.01,230.59,238.83,227.18,185.68,34.05,29.82,20.68,11.85,220.12,10.88,9.03,9.99,8.57,323.14,345.9,157.79,16.43,231.37,2.05,1.6,0.5,0.48,0.13,-0.35,-0.44,-1.28,2.17,2.17,0.1,-0.12,23.98,6.36,2.35,0.03,1.06,22.91,20.92,18.32,18.26,20.93,17.95,18.04,20.94
139,2018-12-03 15:26:35,00:04:21,257.63,269.83,220.86,157.98,36.26,25.82,25.44,23.92,352.65,268.66,220.0,172.43,53.9,43.55,25.25,22.75,278.41,271.23,165.2,37.97,33.54,28.06,19.04,230.32,238.26,226.3,188.69,33.86,29.69,20.82,11.68,220.96,10.88,9.03,9.84,8.61,327.2,347.9,158.78,16.73,231.9,2.06,1.51,0.51,0.46,0.33,-0.34,-0.26,2.0,1.98,3.2,1.16,0.99,11.07,6.36,0.74,3.85,1.06,25.86,20.95,18.31,18.27,20.94,17.95,18.03,20.94
140,2018-12-03 15:26:36,00:04:22,255.84,269.57,221.32,156.65,36.63,25.76,25.41,23.7,359.21,265.68,220.69,175.84,54.23,43.25,23.93,22.64,281.64,273.35,164.9,38.61,34.07,28.37,19.23,231.16,238.49,226.15,185.94,34.27,29.51,20.67,11.53,220.35,10.77,9.03,9.84,8.57,326.25,351.87,155.47,16.84,235.64,2.04,0.91,0.49,0.35,0.35,0.25,-0.33,1.24,1.99,1.74,-0.31,-0.36,9.45,6.36,1.54,3.85,-0.86,45.09,20.95,18.31,18.26,20.91,17.96,18.05,20.94
141,2018-12-03 15:26:37,00:04:23,266.0,268.2,220.79,156.96,37.01,25.84,25.38,23.59,354.63,260.24,220.05,169.81,51.69,42.74,24.47,22.46,280.5,276.63,163.95,39.14,34.07,28.34,18.71,231.92,237.66,226.16,183.27,34.05,29.85,21.63,11.85,221.38,10.73,9.22,9.91,8.69,325.4,351.0,154.49,16.73,231.93,1.96,1.27,0.31,0.35,0.28,-0.34,-0.26,-0.42,3.18,2.21,0.07,0.06,19.14,6.36,1.54,-3.79,0.1,25.86,20.96,18.3,18.27,20.96,17.96,18.05,20.94
142,2018-12-03 15:26:38,00:04:24,264.44,264.18,217.87,158.44,37.31,26.1,25.49,23.48,362.92,269.75,219.98,170.04,50.21,42.59,25.68,23.02,279.31,277.41,165.67,38.96,34.04,28.0,18.63,235.09,236.87,227.63,183.31,34.17,29.89,22.31,12.95,222.63,10.89,9.15,9.88,8.77,320.03,341.68,153.47,16.96,229.52,1.83,1.4,0.4,0.44,-0.19,0.34,-0.17,2.68,0.27,3.39,1.22,1.15,15.91,6.36,2.35,0.03,1.06,30.3,20.95,18.31,18.28,20.94,17.96,18.04,20.94
143,2018-12-03 15:26:39,00:04:25,269.2,262.15,218.17,159.5,37.68,26.32,25.41,23.36,389.08,266.69,216.9,166.15,50.54,42.77,26.31,23.06,281.16,273.54,166.04,38.91,34.14,28.71,18.28,236.41,237.77,229.03,184.15,34.39,29.85,23.06,12.83,221.98,10.87,9.25,9.98,8.65,318.45,334.7,153.95,17.22,228.86,2.06,1.3,0.5,0.43,0.19,0.27,0.21,1.15,1.01,3.26,1.23,0.96,15.91,4.72,2.35,5.76,1.06,40.65,20.95,18.31,18.31,20.9,17.96,18.04,20.95
144,2018-12-03 15:26:40,00:04:26,270.51,261.6,216.84,156.54,37.57,26.33,25.75,23.56,366.27,266.4,216.25,167.45,51.4,42.74,26.43,22.46,283.76,273.88,165.25,39.37,33.66,28.72,18.63,238.49,239.36,228.51,185.15,35.1,29.97,23.1,12.88,221.71,11.1,9.32,10.21,8.98,322.4,339.22,155.5,17.33,224.84,2.07,1.34,0.25,0.46,0.24,-0.25,-0.24,1.88,1.07,1.4,-0.67,-0.62,14.3,6.36,1.54,1.94,2.01,28.82,20.95,18.32,18.32,20.93,17.95,18.04,20.95
145,2018-12-03 15:26:41,00:04:27,268.92,265.75,219.01,157.5,37.99,26.48,25.65,23.64,359.47,265.1,216.11,168.1,52.25,42.71,26.36,22.23,281.91,272.03,168.07,39.52,33.4,29.06,18.9,238.38,238.69,227.98,180.57,34.85,30.12,23.53,12.96,220.91,11.02,9.32,10.17,8.91,330.44,338.42,153.9,16.99,222.61,1.07,1.22,0.48,0.44,-0.21,-0.42,-0.27,1.69,1.55,2.13,-0.07,-0.22,19.14,6.36,1.54,3.85,0.1,21.43,20.95,18.35,18.33,20.96,17.96,18.04,20.95
146,2018-12-03 15:26:42,00:04:28,265.97,268.5,218.36,156.77,38.13,26.89,25.75,23.56,369.97,263.6,218.12,168.71,52.58,42.63,26.55,22.15,286.42,269.68,168.49,39.14,33.62,29.17,19.28,236.0,235.4,227.71,185.07,35.29,30.49,24.13,13.37,219.28,11.14,9.4,10.21,9.07,335.7,339.73,154.94,17.22,224.43,2.18,1.49,0.57,0.49,0.24,-0.2,-0.33,1.68,2.57,2.16,-0.09,-0.45,12.68,4.72,1.54,1.94,1.06,22.91,20.96,18.35,18.37,20.92,17.95,18.03,20.94
