Time,Timestamp,Elapsed Time,Doorway Temperature 0.75 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.6 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
-112,2018-12-06 11:31:09,00:00:10,9.58,7.55,19.36,15.26,13.23,11.75,11.22,10.33,9.91,19.07,13.89,12.93,12.06,11.1,10.67,10.52,9.56,19.43,15.56,13.85,13.32,12.23,11.22,9.61,19.59,15.45,13.35,11.91,11.77,11.57,10.33,8.35,12.16,11.76,8.42,6.63,5.79,12.38,15.57,12.54,8.48,0.1,-0.13,-0.43,-0.34,-0.33,-0.38,-0.37,0.11,-0.24,0.13,0.01,0.22,-1.99,0.26,-0.17,-1.46,-0.4,1.82,20.96,20.96,20.95,20.96,20.94,20.95,20.95,20.95
-111,2018-12-06 11:31:10,00:00:11,9.69,7.59,19.28,15.3,13.26,11.78,11.25,10.4,9.94,19.06,13.73,12.96,11.98,10.98,10.67,10.67,9.56,19.43,15.52,13.81,13.31,12.26,11.37,9.69,19.7,15.4,13.27,12.1,11.81,11.56,10.32,8.27,12.09,11.76,8.35,6.63,5.87,12.19,15.38,12.46,8.56,0.23,-0.54,-0.43,-0.42,-0.35,-0.32,-0.42,0.15,0.17,0.1,0.14,0.19,-0.38,-1.22,-0.17,-1.46,0.56,0.18,20.95,20.95,20.96,20.95,20.94,20.96,20.94,20.95
-110,2018-12-06 11:31:11,00:00:12,9.62,7.51,19.23,15.41,13.11,11.89,11.28,10.47,9.82,19.06,13.57,12.96,11.94,11.01,10.66,10.78,9.63,19.35,15.51,13.57,13.34,12.26,11.51,9.6,19.62,15.36,13.38,12.13,11.84,11.41,10.24,7.99,12.15,11.9,8.3,6.62,5.7,12.18,15.4,12.6,8.43,0.23,-0.54,-0.46,-0.31,-0.26,-0.4,-0.35,0.18,0.22,0.16,0.14,0.19,-0.38,3.22,-0.98,0.45,0.56,-1.47,20.95,20.95,20.95,20.97,20.96,20.96,20.94,20.95
-109,2018-12-06 11:31:12,00:00:13,9.66,7.36,19.28,15.45,13.3,11.78,11.17,10.48,10.06,19.02,13.73,12.96,11.9,11.02,10.59,10.75,9.63,19.31,15.44,13.65,13.27,12.34,11.21,9.72,19.55,15.48,13.35,12.1,11.69,11.6,10.17,7.81,12.2,12.14,8.58,6.7,5.75,11.88,15.41,12.54,8.52,0.23,-0.36,-0.1,-0.43,-0.19,-0.28,-0.37,0.37,0.37,0.02,0.02,0.03,-0.38,0.26,-0.98,-1.46,0.56,0.18,20.95,20.95,20.95,20.91,20.94,20.97,20.94,20.95
-108,2018-12-06 11:31:14,00:00:14,9.58,7.59,18.97,15.41,13.34,11.82,11.21,10.4,9.9,19.06,13.77,13.04,11.83,10.98,10.51,10.79,9.59,19.31,15.44,13.62,13.31,12.26,11.33,9.65,19.59,15.52,13.46,11.95,11.81,11.37,10.17,7.77,12.2,12.02,8.12,6.63,5.72,11.96,15.38,12.65,8.79,-0.02,-0.33,-0.54,-0.42,-0.13,-0.14,-0.37,0.27,0.29,-0.12,-0.06,-0.06,1.24,0.26,0.63,-1.46,0.56,0.18,20.95,20.96,20.96,20.94,20.94,20.96,20.94,20.95
-107,2018-12-06 11:31:15,00:00:15,9.65,7.43,18.86,15.33,13.34,11.78,11.17,10.36,9.83,18.95,13.92,13.04,11.71,10.94,10.48,10.75,9.33,19.31,15.48,13.69,13.39,12.3,11.33,9.76,19.59,15.59,13.46,12.02,11.69,11.56,10.13,7.73,12.24,11.98,8.42,6.66,5.75,11.96,15.41,12.57,8.63,0.14,0.16,-0.4,-0.38,-0.19,-0.36,-0.37,0.36,0.29,-0.09,-0.0,-0.01,1.24,-2.7,0.63,2.36,-0.4,0.18,20.96,20.96,20.95,20.97,20.96,20.96,20.93,20.95
-106,2018-12-06 11:31:16,00:00:16,9.78,7.32,18.75,15.34,13.31,11.78,11.22,10.52,9.64,18.99,14.08,13.12,11.76,10.98,10.41,10.87,9.18,19.28,15.44,13.55,13.28,12.15,11.1,9.73,19.63,15.71,13.58,11.99,11.74,11.53,10.37,7.7,12.2,12.29,8.61,6.74,5.82,11.92,15.33,12.57,8.71,0.14,-0.52,0.2,-0.4,-0.33,-0.48,-0.31,0.39,0.42,0.09,0.1,0.14,1.24,0.26,-0.98,0.45,0.56,0.18,20.95,20.96,20.96,20.95,20.95,20.96,20.95,20.95
-105,2018-12-06 11:31:17,00:00:17,9.73,7.39,18.66,15.29,13.37,11.77,11.28,10.36,9.67,18.9,14.14,13.19,11.75,10.97,10.36,10.93,9.13,19.31,15.32,13.65,13.19,12.33,11.05,9.83,19.62,15.66,13.5,12.06,11.65,11.48,10.43,7.65,12.23,12.74,8.87,7.04,5.67,11.87,15.33,12.56,8.51,0.18,-0.58,-0.49,-0.38,-0.32,-0.38,-0.32,0.36,0.4,0.07,0.03,0.12,-1.99,-1.22,-0.98,2.36,-1.36,-1.47,20.95,20.96,20.95,20.99,20.95,20.96,20.94,20.95
-104,2018-12-06 11:31:18,00:00:18,9.85,8.2,18.74,15.37,13.33,11.96,11.32,10.4,9.59,18.98,14.22,13.11,11.78,11.09,10.24,10.82,9.09,19.38,15.47,13.69,13.27,12.14,11.09,9.87,19.47,15.66,13.46,12.09,11.8,11.52,10.51,7.96,12.19,15.37,10.29,6.73,5.67,11.76,15.33,12.56,8.55,0.25,-0.48,-0.47,-0.47,-0.38,-0.4,-0.38,0.39,0.52,0.19,0.1,0.32,-0.38,0.26,-0.17,0.45,-1.36,-1.47,20.94,20.94,20.97,20.92,20.94,20.94,20.95,20.94
-103,2018-12-06 11:31:19,00:00:19,10.3,9.76,18.66,15.29,13.37,11.77,11.24,10.36,9.71,18.98,14.26,13.03,11.78,10.9,10.24,10.82,8.71,19.46,15.36,13.57,13.27,12.1,11.05,10.02,19.66,15.59,13.53,12.13,11.84,11.48,10.51,8.03,12.26,12.38,9.51,6.45,5.5,11.56,15.24,12.59,8.38,0.31,0.06,-0.31,-0.38,-0.44,-0.43,-0.5,0.4,0.51,0.22,0.21,0.29,1.24,0.26,0.63,0.45,-0.4,-1.47,20.95,20.95,20.96,20.96,20.95,20.96,20.94,20.95
-102,2018-12-06 11:31:20,00:00:20,11.29,17.88,18.85,15.29,13.25,11.77,11.2,10.43,9.66,18.97,14.29,12.95,11.85,10.74,10.31,10.81,8.59,19.38,15.47,13.53,13.22,12.17,11.01,10.02,19.42,15.7,13.53,12.24,11.87,11.51,10.54,8.06,12.15,11.44,8.11,5.96,5.32,11.49,15.21,12.64,8.24,0.29,-0.43,-0.45,-0.27,-0.2,-0.39,-0.43,0.4,0.52,0.19,0.16,0.2,-0.38,-1.22,0.63,2.36,-0.4,-1.47,20.96,20.95,20.96,20.92,20.95,20.95,20.96,20.94
-101,2018-12-06 11:31:21,00:00:21,11.02,11.36,18.77,15.32,13.33,11.77,11.24,10.35,9.7,18.97,14.29,12.76,11.85,10.97,10.24,10.89,8.59,19.38,15.5,13.64,13.3,12.29,10.97,9.94,19.54,15.7,13.41,12.17,11.76,11.55,10.62,8.03,12.3,11.13,8.22,5.69,5.24,11.45,15.21,12.48,8.08,0.36,0.12,-0.46,-0.23,-0.43,-0.42,-0.44,0.37,0.53,0.03,0.06,0.0,1.24,1.74,-0.17,-1.46,-1.36,0.18,20.94,20.95,20.97,20.91,20.94,20.97,20.94,20.94
-100,2018-12-06 11:31:22,00:00:22,9.72,7.54,18.85,15.25,13.14,11.73,11.17,10.32,9.67,19.06,14.37,12.69,11.78,10.71,10.28,10.74,8.86,19.38,15.51,13.53,13.27,12.22,10.98,9.83,19.54,15.78,13.46,12.17,11.88,11.63,10.39,7.96,12.19,10.9,8.1,5.65,5.24,11.18,14.98,12.29,3.53,0.37,-0.38,0.27,-0.29,-0.32,-0.3,-0.41,0.36,0.54,0.0,0.09,-0.02,-0.38,1.74,0.63,2.36,1.52,0.18,20.95,20.95,20.96,20.94,20.94,20.96,20.94,20.95
-99,2018-12-06 11:31:23,00:00:23,9.15,8.22,18.96,15.2,13.06,11.76,11.23,10.23,9.58,18.85,14.32,12.53,11.85,10.73,10.23,10.73,8.97,19.41,15.54,13.56,13.37,12.09,11.04,9.78,19.57,15.73,13.41,12.12,11.79,11.51,10.38,7.94,12.22,11.21,8.14,5.88,5.12,9.8,11.74,4.8,5.83,0.34,-0.36,-0.46,-0.21,-0.39,-0.24,-0.37,0.38,0.53,-0.09,-0.02,-0.11,1.24,-1.22,-0.98,0.45,-0.4,1.82,20.94,20.94,20.96,20.92,20.94,20.94,20.94,20.96
-98,2018-12-06 11:31:24,00:00:24,8.88,8.75,18.96,15.17,13.09,11.72,11.16,10.12,9.66,19.01,14.4,12.57,11.7,10.85,10.27,10.62,8.89,19.37,15.46,13.49,13.29,12.05,10.78,9.67,19.49,15.77,13.37,12.12,11.79,11.39,10.42,7.98,12.03,11.17,7.45,4.96,4.28,9.69,13.15,9.62,7.97,0.34,-0.57,-0.01,-0.18,-0.28,-0.39,-0.18,0.5,0.57,0.06,0.04,0.05,1.24,1.74,0.63,2.36,-0.4,-1.47,20.95,20.95,20.95,20.93,20.94,20.97,20.95,20.94
-97,2018-12-06 11:31:25,00:00:25,9.15,8.68,18.99,15.01,13.2,11.72,11.19,10.07,9.73,18.89,14.39,12.48,11.65,10.8,10.34,10.57,9.0,19.41,15.38,13.44,12.18,9.75,7.71,6.6,16.98,13.51,11.57,10.32,10.03,9.86,8.81,6.29,11.92,11.36,7.95,5.35,4.79,10.5,14.34,14.13,10.42,0.29,-0.47,0.18,-0.23,-0.08,-0.36,-0.29,0.48,0.56,-0.03,-0.05,-0.03,-1.99,-1.22,-0.98,0.45,-0.4,0.18,20.94,20.94,20.96,20.99,20.94,20.94,20.95,20.94
-96,2018-12-06 11:31:26,00:00:26,9.45,8.22,19.0,15.06,13.14,11.58,11.08,9.93,9.7,19.05,14.82,12.61,12.05,11.12,10.43,10.85,9.28,17.63,14.02,12.42,12.34,11.29,10.36,9.33,19.31,15.39,13.07,11.78,11.49,11.25,10.2,7.95,11.95,11.39,8.63,6.49,5.73,13.01,16.8,15.53,9.38,0.32,0.19,0.41,0.27,0.21,0.15,-0.23,0.37,0.56,0.0,0.1,0.0,-0.38,1.74,-0.17,2.36,-0.4,-1.47,20.95,20.95,20.96,20.99,20.94,20.96,20.95,20.96
-95,2018-12-06 11:31:27,00:00:27,11.75,10.1,19.03,15.01,13.09,11.8,11.23,10.23,9.73,19.16,14.7,12.57,11.96,10.81,10.19,10.69,9.12,19.07,15.38,13.94,13.87,13.08,11.92,11.35,21.24,17.18,14.63,13.15,12.9,12.65,11.72,9.44,12.19,11.63,8.68,6.61,5.58,12.82,16.35,13.97,8.89,0.32,0.49,-0.25,-0.11,0.4,-0.2,-0.18,0.4,0.55,-0.09,-0.15,-0.05,-0.38,1.74,0.63,0.45,-0.4,0.18,20.95,20.95,20.96,20.93,20.95,20.94,20.95,20.95
-94,2018-12-06 11:31:28,00:00:28,9.91,8.33,19.15,14.97,13.06,11.84,11.31,10.27,9.89,19.04,14.67,12.22,11.81,10.62,10.12,10.46,9.04,20.97,17.1,15.47,14.97,13.58,12.15,11.12,20.06,16.19,13.71,12.27,12.21,11.85,10.69,8.59,12.11,11.55,8.52,6.38,5.39,12.78,16.08,12.83,8.73,0.2,-0.3,0.4,0.1,0.24,0.34,0.1,0.36,0.5,-0.15,-0.12,-0.08,-0.38,0.26,0.63,0.45,-1.36,1.82,20.95,20.94,20.96,20.97,20.95,20.94,20.95,20.95
-93,2018-12-06 11:31:29,00:00:29,8.07,6.54,19.18,15.08,13.05,11.95,11.53,10.34,10.0,19.04,14.58,12.41,11.81,10.73,10.19,10.5,9.04,19.79,15.91,14.24,13.86,12.43,11.23,10.47,19.6,15.95,13.59,12.23,12.09,11.69,10.64,8.59,12.14,11.65,8.47,6.37,5.69,12.54,15.84,13.08,8.68,0.14,0.47,-0.2,0.23,0.24,0.45,0.34,0.27,0.47,-0.02,-0.05,-0.03,-0.38,0.26,-0.17,-1.46,0.56,-1.47,20.95,20.95,20.96,20.93,20.94,20.96,20.95,20.95
-92,2018-12-06 11:31:30,00:00:30,9.42,7.34,19.11,15.13,13.13,11.91,11.46,10.39,10.04,18.93,14.63,12.53,11.89,10.89,10.27,10.5,9.23,19.37,15.42,13.9,13.56,12.24,11.12,10.43,19.61,15.88,13.45,12.2,12.02,11.7,10.61,8.9,12.18,11.58,8.44,6.34,5.39,12.4,15.77,13.05,9.3,0.18,0.39,-0.31,0.1,0.21,0.31,-0.38,0.11,0.38,-0.04,-0.06,-0.09,-0.38,0.26,-0.98,2.36,-1.36,1.82,20.94,20.93,20.95,20.99,20.95,20.96,20.94,20.96
-91,2018-12-06 11:31:31,00:00:31,7.88,6.0,19.1,15.08,13.01,12.02,11.49,10.49,9.95,19.07,14.5,12.44,11.8,10.61,10.22,10.34,9.22,20.01,16.14,14.5,14.01,12.42,11.34,10.35,19.79,15.95,13.47,12.22,12.08,11.84,10.56,8.77,12.25,11.53,8.39,6.4,5.3,12.77,16.03,13.23,8.6,0.18,-0.3,-0.32,0.18,-0.13,-0.14,-0.63,0.33,0.46,-0.09,-0.09,-0.09,-1.99,-1.22,-0.17,-1.46,-1.36,0.18,20.96,20.96,20.95,20.97,20.95,20.94,20.96,20.96
-90,2018-12-06 11:31:32,00:00:32,8.3,6.76,19.22,15.13,13.06,11.91,11.54,10.42,9.89,19.04,14.67,12.49,11.89,10.96,10.46,10.27,9.23,19.68,15.88,14.25,13.75,12.05,11.08,10.09,19.76,15.62,13.18,12.01,11.9,11.51,9.66,8.67,12.17,11.49,8.39,6.29,5.3,12.42,15.8,13.19,8.79,0.2,0.52,0.1,0.32,-0.13,-0.2,-0.2,0.31,0.43,-0.15,-0.04,-0.15,-1.99,0.26,-0.17,2.36,-0.4,-1.47,20.95,20.94,20.95,20.93,20.94,20.95,20.94,20.94
-89,2018-12-06 11:31:33,00:00:33,9.32,7.21,19.22,15.13,13.06,11.91,11.54,10.54,9.92,19.01,14.32,12.53,11.96,10.89,10.46,10.31,9.39,19.72,15.8,14.06,13.56,11.86,10.81,10.17,19.61,15.77,13.41,12.08,11.87,11.51,9.01,8.48,12.14,11.54,8.32,6.18,5.34,12.58,16.0,13.46,10.14,0.18,-0.41,0.4,0.35,0.07,0.21,0.35,0.25,0.38,-0.19,-0.07,-0.15,1.24,-1.22,1.43,0.45,-1.36,-1.47,20.95,20.95,20.95,20.96,20.95,20.96,20.94,20.96
-88,2018-12-06 11:31:34,00:00:34,9.21,6.98,19.21,15.08,13.05,11.94,11.45,10.45,9.95,19.07,14.08,12.55,12.03,10.95,10.37,10.3,9.49,19.51,15.72,13.97,13.51,11.7,10.54,9.93,19.52,15.64,13.47,12.26,11.82,11.5,9.19,8.39,12.09,11.49,8.2,6.06,5.34,13.68,16.87,13.88,11.05,0.14,-0.35,0.38,0.38,0.12,0.38,0.38,0.15,0.32,-0.13,-0.02,-0.09,1.24,-1.22,0.63,0.45,-1.36,0.18,20.95,20.94,20.96,20.93,20.95,20.96,20.95,20.95
-87,2018-12-06 11:31:35,00:00:35,9.78,7.21,19.18,15.05,13.09,11.95,11.49,10.34,9.88,18.96,14.01,12.64,12.0,11.03,10.26,10.38,9.53,19.44,15.76,13.78,13.59,11.74,10.46,9.78,19.56,15.76,13.44,12.12,11.55,11.31,9.15,8.24,12.13,11.34,8.09,5.87,5.22,13.99,16.68,12.28,9.18,-0.02,0.49,0.52,0.5,0.37,-0.47,0.34,0.03,0.22,-0.09,-0.08,-0.14,2.85,-2.7,-0.17,0.45,0.56,-1.47,20.95,20.95,20.94,20.9,20.94,20.94,20.95,20.96
